City;Time of data;Day of the year;Hour of the day tstd;Hour of the year m;Time;Temperature (°C);Cloud Cover;Wind Velocity (m/s);Wind Direction;Solar Constant Io  (W/m²);Iglo,hor (W/m²);Iglo,p (W/m²)
Athens;16/1/2020 7:00:40;16;10;370;*10:00*;10;0,71;2;north;1417,277939;265,312319;339,688343
Athens;16/1/2020 7:00:43;16;11;371;*11:00*;11;0,78;3;north;1417,271034;310,545354;401,829852
Athens;16/1/2020 7:00:45;16;12;372;*12:00*;12;0,73;4;north;1417,264106;313,719379;406,159468
Athens;16/1/2020 7:00:48;16;13;373;*13:00*;12;0,53;4;north;1417,257156;271,689752;393,131942
Athens;16/1/2020 7:00:51;16;14;374;*14:00*;12;0,59;4;north;1417,250183;192,554337;276,052768
Athens;16/1/2020 7:00:54;16;15;375;*15:00*;11;0,66;4;north;1417,243187;108,822550;145,240307
Athens;16/1/2020 7:00:56;16;16;376;*16:00*;11;0,61;3;north;1417,236168;29,933276;28,730656
Athens;16/1/2020 7:00:59;16;17;377;*17:00*;9;0,59;3;north;1417,229126;0,000000;0,000000
Athens;16/1/2020 7:01:02;16;18;378;*18:00*;7;0,12;2;north;1417,222062;0,000000;0,000000
Athens;16/1/2020 7:01:04;16;19;379;*19:00*;7;0,09;1;north;1417,214975;0,000000;0,000000
Athens;16/1/2020 7:01:07;16;20;380;*20:00*;8;0,08;1;north-northwest;1417,207865;0,000000;0,000000
Athens;16/1/2020 7:01:09;16;21;381;*21:00*;8;0,38;1;north-northwest;1417,200733;0,000000;0,000000
Athens;16/1/2020 7:01:11;16;22;382;*22:00*;8;0,62;1;northwest;1417,193578;0,000000;0,000000
Athens;16/1/2020 7:01:14;16;23;383;*23:00*;8;0,93;1;northwest;1417,186400;0,000000;0,000000
Athens;16/1/2020 7:01:16;16;24;384;*00:00*;8;0,96;1;west-northwest;1417,179199;0,000000;0,000000
Athens;17/1/2020 7:01:19;17;1;385;*01:00*;8;0,86;1;west-northwest;1417,171975;0,000000;0,000000
Athens;17/1/2020 7:01:22;17;2;386;*02:00*;8;0,91;1;west-northwest;1417,164729;0,000000;0,000000
Athens;17/1/2020 7:01:24;17;3;387;*03:00*;7;0,8;2;north-northwest;1417,157460;0,000000;0,000000
Athens;17/1/2020 7:01:27;17;4;388;*04:00*;7;0,84;2;north;1417,150169;0,000000;0,000000
Athens;17/1/2020 7:01:29;17;5;389;*05:00*;7;0,69;2;north;1417,142855;0,000000;0,000000
Athens;17/1/2020 7:00:33;17;6;390;*06:00*;7;0,98;2;north-northwest;1417,135518;0,000000;0,000000
Athens;17/1/2020 7:00:35;17;7;391;*07:00*;7;0,96;2;north-northwest;1417,128158;0,000000;0,000000
Athens;17/1/2020 7:00:36;17;8;392;*08:00*;7;0,77;2;north-northwest;1417,120775;110,136113;124,504518
Athens;17/1/2020 7:00:38;17;9;393;*09:00*;8;0,96;1;north-northwest;1417,113370;192,450579;239,452370
Athens;17/1/2020 7:00:39;17;10;394;*10:00*;9;0,94;2;north;1417,105942;266,918403;342,770148
Athens;17/1/2020 7:00:41;17;11;395;*11:00*;9;0,94;3;north;1417,098492;312,783220;405,837928
Athens;17/1/2020 7:00:43;17;12;396;*12:00*;10;0,98;4;north;1417,091019;316,248826;410,569783
Athens;17/1/2020 7:00:44;17;13;397;*13:00*;10;0,97;4;north;1417,083523;276,268232;355,608803
Athens;17/1/2020 7:00:46;17;14;398;*14:00*;10;0,98;4;north;1417,076004;204,887413;256,731010
Athens;17/1/2020 7:00:47;17;15;399;*15:00*;10;0,98;4;north;1417,068463;122,598430;141,715249
Athens;17/1/2020 7:00:49;17;16;400;*16:00*;10;0,99;3;north;1417,060899;24,335420;23,090585
Athens;17/1/2020 7:00:50;17;17;401;*17:00*;9;1;3;north;1417,053313;0,000000;0,000000
Athens;17/1/2020 7:00:52;17;18;402;*18:00*;8;0,94;3;north;1417,045703;0,000000;0,000000
Athens;17/1/2020 7:00:53;17;19;403;*19:00*;8;0,89;2;north;1417,038071;0,000000;0,000000
Athens;17/1/2020 7:00:55;17;20;404;*20:00*;8;0,92;2;north-northwest;1417,030417;0,000000;0,000000
Athens;17/1/2020 7:00:56;17;21;405;*21:00*;7;0,96;2;north-northwest;1417,022740;0,000000;0,000000
Athens;17/1/2020 7:00:58;17;22;406;*22:00*;7;0,94;2;north-northwest;1417,015040;0,000000;0,000000
;17/1/2020 7:00:58;17;23;407;;;;;;1417,007317;0,000000;0,000000
Athens;17/1/2020 7:00:59;17;24;408;*00:00*;7;0,86;3;north-northwest;1416,999572;0,000000;0,000000
Athens;18/1/2020 7:01:01;18;1;409;*01:00*;7;0,98;3;northwest;1416,991804;0,000000;0,000000
Athens;18/1/2020 7:01:03;18;2;410;*02:00*;7;0,94;3;northwest;1416,984014;0,000000;0,000000
Athens;18/1/2020 7:01:04;18;3;411;*03:00*;7;0,91;3;northwest;1416,976201;0,000000;0,000000
Athens;18/1/2020 7:01:06;18;4;412;*04:00*;7;0,92;3;northwest;1416,968365;0,000000;0,000000
Athens;18/1/2020 7:01:07;18;5;413;*05:00*;7;0,94;3;northwest;1416,960507;0,000000;0,000000
Athens;18/1/2020 7:01:09;18;6;414;*06:00*;7;0,91;3;north-northwest;1416,952626;0,000000;0,000000
Athens;18/1/2020 7:00:34;18;7;415;*07:00*;7;0,95;3;north-northwest;1416,944723;0,000000;0,000000
Athens;18/1/2020 7:00:36;18;8;416;*08:00*;7;0,85;2;north-northwest;1416,936797;110,686551;125,639591
Athens;18/1/2020 7:00:38;18;9;417;*09:00*;8;0,81;2;northwest;1416,928848;193,403579;241,483389
Athens;18/1/2020 7:00:41;18;10;418;*10:00*;8;0,94;2;north-northwest;1416,920877;268,613665;345,960892
Athens;18/1/2020 7:00:43;18;11;419;*11:00*;9;0,95;3;north;1416,912883;315,122392;409,965996
Athens;18/1/2020 7:00:45;18;12;420;*12:00*;9;0,95;3;north;1416,904866;318,878174;415,098213
Athens;18/1/2020 7:00:48;18;13;421;*13:00*;9;1;3;north;1416,896827;278,742494;359,882793
Athens;18/1/2020 7:00:50;18;14;422;*14:00*;9;0,9;3;north;1416,888765;206,858697;260,206340
Athens;18/1/2020 7:00:52;18;15;423;*15:00*;9;0,92;3;north;1416,880681;124,078638;144,224033
Athens;18/1/2020 7:00:55;18;16;424;*16:00*;9;0,92;3;north-northwest;1416,872574;27,561083;26,197768
Athens;18/1/2020 7:00:57;18;17;425;*17:00*;8;0,94;3;north-northwest;1416,864445;0,000000;0,000000
Athens;18/1/2020 7:00:59;18;18;426;*18:00*;8;0,94;3;north-northwest;1416,856293;0,000000;0,000000
Athens;18/1/2020 7:01:01;18;19;427;*19:00*;7;0,91;3;north-northwest;1416,848118;0,000000;0,000000
Athens;18/1/2020 7:01:04;18;20;428;*20:00*;7;0,85;2;north-northwest;1416,839921;0,000000;0,000000
Athens;18/1/2020 7:01:06;18;21;429;*21:00*;7;0,86;2;north-northwest;1416,831702;0,000000;0,000000
Athens;18/1/2020 7:01:08;18;22;430;*22:00*;6;0,94;2;northwest;1416,823460;0,000000;0,000000
Athens;18/1/2020 7:01:11;18;23;431;*23:00*;6;0,8;2;northwest;1416,815195;0,000000;0,000000
Athens;18/1/2020 7:01:13;18;24;432;*00:00*;6;0,86;2;northwest;1416,806908;0,000000;0,000000
Athens;19/1/2020 7:01:16;19;1;433;*01:00*;6;0,87;2;west-northwest;1416,798598;0,000000;0,000000
Athens;19/1/2020 7:01:18;19;2;434;*02:00*;6;0,25;2;west-northwest;1416,790265;0,000000;0,000000
Athens;19/1/2020 7:01:20;19;3;435;*03:00*;6;0,08;2;northwest;1416,781911;0,000000;0,000000
Athens;19/1/2020 7:01:22;19;4;436;*04:00*;5;0,05;2;northwest;1416,773533;0,000000;0,000000
Athens;19/1/2020 7:01:24;19;5;437;*05:00*;4;0,61;2;west-northwest;1416,765133;0,000000;0,000000
Athens;19/1/2020 7:01:26;19;6;438;*06:00*;3;0,88;2;west-northwest;1416,756711;0,000000;0,000000
Athens;19/1/2020 7:00:33;19;7;439;*07:00*;3;0,92;2;north-northwest;1416,748266;0,912241;0,860386
Athens;19/1/2020 7:00:35;19;8;440;*08:00*;4;0,99;2;northwest;1416,739798;111,272426;126,833102
Athens;19/1/2020 7:00:36;19;9;441;*09:00*;7;1;2;northwest;1416,731309;194,423173;243,602005
Athens;19/1/2020 7:00:38;19;10;442;*10:00*;8;0,99;2;west-northwest;1416,722796;270,399945;349,261650
Athens;19/1/2020 7:00:39;19;11;443;*11:00*;8;0,98;2;northwest;1416,714261;317,564768;414,214877
Athens;19/1/2020 7:00:40;19;12;444;*12:00*;9;0,98;2;north-northwest;1416,705704;321,609138;419,745192
Athens;19/1/2020 7:00:42;19;13;445;*13:00*;9;0,99;3;north-northwest;1416,697124;281,303221;364,260449
Athens;19/1/2020 7:00:44;19;14;446;*14:00*;10;0,99;3;north-northwest;1416,688521;208,888959;263,759605
Athens;19/1/2020 7:00:45;19;15;447;*15:00*;9;0,94;3;north-northwest;1416,679897;125,576465;146,774578
Athens;19/1/2020 7:00:46;19;16;448;*16:00*;9;0,87;2;north-northwest;1416,671249;30,734055;29,288784
Athens;19/1/2020 7:00:48;19;17;449;*17:00*;9;0,78;2;north-northwest;1416,662579;0,000000;0,000000
Athens;19/1/2020 7:00:49;19;18;450;*18:00*;7;0,63;2;north;1416,653887;0,000000;0,000000
Athens;19/1/2020 7:00:50;19;19;451;*19:00*;6;0,43;2;north;1416,645172;0,000000;0,000000
Athens;19/1/2020 7:00:52;19;20;452;*20:00*;6;0,56;1;north;1416,636435;0,000000;0,000000
Athens;19/1/2020 7:00:53;19;21;453;*21:00*;6;0,74;1;north;1416,627676;0,000000;0,000000
Athens;19/1/2020 7:00:55;19;22;454;*22:00*;5;0,8;1;north-northwest;1416,618893;0,000000;0,000000
Athens;19/1/2020 7:00:56;19;23;455;*23:00*;5;0,74;1;northwest;1416,610089;0,000000;0,000000
Athens;19/1/2020 7:00:58;19;24;456;*00:00*;5;0,43;1;northwest;1416,601262;0,000000;0,000000
Athens;20/1/2020 7:00:59;20;1;457;*01:00*;5;0,22;2;northwest;1416,592413;0,000000;0,000000
Athens;20/1/2020 7:01:01;20;2;458;*02:00*;4;0,1;2;north-northwest;1416,583541;0,000000;0,000000
Athens;20/1/2020 7:01:02;20;3;459;*03:00*;4;0,05;2;north;1416,574647;0,000000;0,000000
Athens;20/1/2020 7:01:04;20;4;460;*04:00*;3;0,02;2;north;1416,565730;0,000000;0,000000
Athens;20/1/2020 7:01:05;20;5;461;*05:00*;3;0,03;2;north-northwest;1416,556791;0,000000;0,000000
Athens;20/1/2020 7:01:06;20;6;462;*06:00*;3;0,06;2;north;1416,547829;0,000000;0,000000
Athens;20/1/2020 7:00:33;20;7;463;*07:00*;3;0,03;2;north;1416,538846;17,234555;23,941295
Athens;20/1/2020 7:00:35;20;8;464;*08:00*;3;0,06;2;north-northeast;1416,529839;85,114542;141,349960
Athens;20/1/2020 7:00:36;20;9;465;*09:00*;6;0,48;2;north;1416,520811;185,604501;263,980531
Athens;20/1/2020 7:00:38;20;10;466;*10:00*;8;0,87;2;north;1416,511760;272,279143;352,673472
Athens;20/1/2020 7:00:40;20;11;467;*11:00*;9;0,77;3;north;1416,502686;320,112286;418,585344
Athens;20/1/2020 7:00:41;20;12;468;*12:00*;9;0,89;3;north;1416,493590;324,443462;424,511091
Athens;20/1/2020 7:00:43;20;13;469;*13:00*;9;0,95;3;north;1416,484472;283,951866;368,741792
Athens;20/1/2020 7:00:45;20;14;470;*14:00*;9;0,94;3;north;1416,475331;210,979329;267,390609
Athens;20/1/2020 7:00:46;20;15;471;*15:00*;9;0,94;3;north-northeast;1416,466169;127,092649;149,366575
Athens;20/1/2020 7:00:50;20;16;472;*16:00*;9;0,84;3;north-northeast;1416,456983;33,837010;32,351763
Athens;20/1/2020 7:00:52;20;17;473;*17:00*;8;0,79;3;north-northeast;1416,447776;0,000000;0,000000
Athens;20/1/2020 7:00:54;20;18;474;*18:00*;7;0,55;2;north-northeast;1416,438546;0,000000;0,000000
Athens;20/1/2020 7:00:55;20;19;475;*19:00*;6;0,09;2;north;1416,429293;0,000000;0,000000
Athens;20/1/2020 7:00:57;20;20;476;*20:00*;6;0,02;2;north-northwest;1416,420019;0,000000;0,000000
Athens;20/1/2020 7:00:58;20;21;477;*21:00*;4;0,01;2;north;1416,410721;0,000000;0,000000
Athens;20/1/2020 7:01:00;20;22;478;*22:00*;4;0,1;2;north;1416,401402;0,000000;0,000000
Athens;20/1/2020 7:01:01;20;23;479;*23:00*;5;0,66;1;north-northwest;1416,392060;0,000000;0,000000
Athens;20/1/2020 7:01:03;20;24;480;*00:00*;4;0,82;2;north-northwest;1416,382696;0,000000;0,000000
Athens;21/1/2020 7:01:04;21;1;481;*01:00*;4;0,95;2;north-northwest;1416,373310;0,000000;0,000000
Athens;21/1/2020 7:01:06;21;2;482;*02:00*;5;0,89;1;north-northeast;1416,363901;0,000000;0,000000
Athens;21/1/2020 7:01:08;21;3;483;*03:00*;5;0,87;1;north;1416,354470;0,000000;0,000000
Athens;21/1/2020 7:01:09;21;4;484;*04:00*;6;0,83;1;north-northwest;1416,345017;0,000000;0,000000
Athens;21/1/2020 7:01:11;21;5;485;*05:00*;5;0,79;1;north-northwest;1416,335542;0,000000;0,000000
Athens;21/1/2020 7:00:37;21;6;486;*06:00*;5;0,51;1;north-northeast;1416,326044;0,000000;0,000000
Athens;21/1/2020 7:00:39;21;7;487;*07:00*;6;0,54;1;north-northeast;1416,316524;10,639786;10,066205
Athens;21/1/2020 7:00:41;21;8;488;*08:00*;5;0,7;1;north-northwest;1416,306981;112,550236;129,395677
Athens;21/1/2020 7:00:43;21;9;489;*09:00*;6;0,76;2;northwest;1416,297416;196,667885;248,105887
Athens;21/1/2020 7:00:45;21;10;490;*10:00*;7;0,81;2;north;1416,287829;274,253215;356,197382
Athens;21/1/2020 7:00:47;21;11;491;*11:00*;8;0,66;3;north;1416,278220;327,289113;470,045965
Athens;21/1/2020 7:00:49;21;12;492;*12:00*;8;0,66;4;north;1416,268589;332,528941;477,485925
Athens;21/1/2020 7:00:51;21;13;493;*13:00*;9;0,7;3;north;1416,258935;286,689907;373,326774
Athens;21/1/2020 7:00:53;21;14;494;*14:00*;9;0,66;4;north;1416,249259;204,970825;292,344053
Athens;21/1/2020 7:00:56;21;15;495;*15:00*;9;0,03;4;north;1416,239561;105,112616;171,221436
Athens;21/1/2020 7:00:58;21;16;496;*16:00*;9;0,02;3;north;1416,229840;25,397211;41,750367
Athens;21/1/2020 7:01:00;21;17;497;*17:00*;8;0,01;3;north-northwest;1416,220097;0,000000;0,000000
Athens;21/1/2020 7:01:02;21;18;498;*18:00*;5;0,02;2;north-northwest;1416,210332;0,000000;0,000000
Athens;21/1/2020 7:01:04;21;19;499;*19:00*;4;0,01;2;north-northwest;1416,200545;0,000000;0,000000
Athens;21/1/2020 7:01:06;21;20;500;*20:00*;4;0;2;north-northwest;1416,190736;0,000000;0,000000
Athens;21/1/2020 7:01:08;21;21;501;*21:00*;4;0;2;northwest;1416,180904;0,000000;0,000000
Athens;21/1/2020 7:01:10;21;22;502;*22:00*;3;0;1;north-northwest;1416,171050;0,000000;0,000000
;21/1/2020 7:01:10;21;23;503;;;;;;1416,161174;0,000000;0,000000
Athens;21/1/2020 7:01:12;21;24;504;*00:00*;3;0;2;north-northwest;1416,151276;0,000000;0,000000
Athens;22/1/2020 7:01:14;22;1;505;*01:00*;3;0;2;north-northwest;1416,141355;0,000000;0,000000
Athens;22/1/2020 7:01:17;22;2;506;*02:00*;3;0;1;north-northwest;1416,131412;0,000000;0,000000
Athens;22/1/2020 7:01:19;22;3;507;*03:00*;4;0;1;north-northwest;1416,121447;0,000000;0,000000
Athens;22/1/2020 7:01:21;22;4;508;*04:00*;2;0;2;north;1416,111460;0,000000;0,000000
Athens;22/1/2020 7:01:23;22;5;509;*05:00*;1;0;2;north;1416,101451;0,000000;0,000000
Athens;22/1/2020 7:01:25;22;6;510;*06:00*;0;0;2;north;1416,091420;0,000000;0,000000
Athens;22/1/2020 7:00:33;22;7;511;*07:00*;1;0;2;north;1416,081366;17,801712;25,110159
Athens;22/1/2020 7:00:35;22;8;512;*08:00*;1;0;2;north;1416,071290;87,221127;143,617575
Athens;22/1/2020 7:00:37;22;9;513;*09:00*;5;0;2;north;1416,061192;191,898473;298,742088
Athens;22/1/2020 7:00:39;22;10;514;*10:00*;8;0;1;northwest;1416,051072;291,336849;440,750816
Athens;22/1/2020 7:00:41;22;11;515;*11:00*;10;0;1;northwest;1416,040930;353,699977;528,571337
Athens;22/1/2020 7:00:43;22;12;516;*12:00*;11;0;1;west-northwest;1416,030766;359,910689;537,233042
Athens;22/1/2020 7:00:45;22;13;517;*13:00*;12;0;1;west;1416,020579;308,094938;464,280914
Athens;22/1/2020 7:00:46;22;14;518;*14:00*;13;0;2;west;1416,010371;213,993058;330,429965
Athens;22/1/2020 7:00:48;22;15;519;*15:00*;13;0;2;west;1416,000140;107,419634;174,201107
Athens;22/1/2020 7:00:50;22;16;520;*16:00*;13;0;2;west-southwest;1415,989887;26,365380;43,453170
Athens;22/1/2020 7:00:52;22;17;521;*17:00*;10;0;2;southwest;1415,979612;0,000000;0,000000
Athens;22/1/2020 7:00:54;22;18;522;*18:00*;11;0;1;southwest;1415,969315;0,000000;0,000000
Athens;22/1/2020 7:00:55;22;19;523;*19:00*;11;0;1;northeast;1415,958996;0,000000;0,000000
Athens;22/1/2020 7:00:58;22;20;524;*20:00*;10;0;1;north-northeast;1415,948654;0,000000;0,000000
Athens;22/1/2020 7:01:00;22;21;525;*21:00*;10;0;1;north-northwest;1415,938291;0,000000;0,000000
Athens;22/1/2020 7:01:02;22;22;526;*22:00*;10;0,09;0;northwest;1415,927905;0,000000;0,000000
Athens;22/1/2020 7:01:04;22;23;527;*23:00*;10;0,41;0;;1415,917498;0,000000;0,000000
Athens;22/1/2020 7:01:06;22;24;528;*00:00*;9;0,41;0;;1415,907068;0,000000;0,000000
Athens;23/1/2020 7:01:08;23;1;529;*01:00*;9;0,48;1;east-northeast;1415,896616;0,000000;0,000000
Athens;23/1/2020 7:01:10;23;2;530;*02:00*;8;0,38;1;east-northeast;1415,886143;0,000000;0,000000
Athens;23/1/2020 7:01:12;23;3;531;*03:00*;8;0;1;northeast;1415,875647;0,000000;0,000000
Athens;23/1/2020 7:01:14;23;4;532;*04:00*;8;0;1;north-northeast;1415,865129;0,000000;0,000000
Athens;23/1/2020 7:01:17;23;5;533;*05:00*;8;0;1;north-northeast;1415,854589;0,000000;0,000000
Athens;23/1/2020 7:01:19;23;6;534;*06:00*;7;0;2;north-northeast;1415,844027;0,000000;0,000000
Athens;23/1/2020 7:00:33;23;7;535;*07:00*;8;0;1;north-northeast;1415,833443;18,129040;25,759146
Athens;23/1/2020 7:00:36;23;8;536;*08:00*;5;0;2;north-northeast;1415,822837;88,429396;145,020613
Athens;23/1/2020 7:00:38;23;9;537;*09:00*;7;0;2;north-northeast;1415,812208;194,050399;301,075673
Athens;23/1/2020 7:00:39;23;10;538;*10:00*;11;0;1;north;1415,801558;294,387421;444,044509
Athens;23/1/2020 7:00:42;23;11;539;*11:00*;14;0;2;northwest;1415,790886;357,407208;532,655078
Athens;23/1/2020 7:00:44;23;12;540;*12:00*;14;0;5;north;1415,780192;363,948955;541,763045
Athens;23/1/2020 7:00:46;23;13;541;*13:00*;14;0,02;5;north-northeast;1415,769476;312,046789;468,790293
Athens;23/1/2020 7:00:48;23;14;542;*14:00*;12;0,02;5;northeast;1415,758737;217,355301;334,415545
Athens;23/1/2020 7:00:50;23;15;543;*15:00*;12;0,01;4;north-northeast;1415,747977;109,786113;177,231838
Athens;23/1/2020 7:00:52;23;16;544;*16:00*;11;0,02;4;north-northeast;1415,737195;27,373974;45,192268
Athens;23/1/2020 7:00:54;23;17;545;*17:00*;9;0,02;4;north-northeast;1415,726391;0,000000;0,000000
Athens;23/1/2020 7:00:57;23;18;546;*18:00*;7;0,03;4;northeast;1415,715565;0,000000;0,000000
Athens;23/1/2020 7:00:59;23;19;547;*19:00*;6;0,02;3;northeast;1415,704717;0,000000;0,000000
Athens;23/1/2020 7:01:01;23;20;548;*20:00*;5;0,01;2;north-northeast;1415,693846;0,000000;0,000000
Athens;23/1/2020 7:01:03;23;21;549;*21:00*;4;0,01;2;north;1415,682954;0,000000;0,000000
Athens;23/1/2020 7:01:05;23;22;550;*22:00*;3;0,01;2;north-northwest;1415,672040;0,000000;0,000000
Athens;23/1/2020 7:01:07;23;23;551;*23:00*;2;0,01;2;north;1415,661104;0,000000;0,000000
Athens;23/1/2020 7:01:09;23;24;552;*00:00*;2;0,02;2;north;1415,650146;0,000000;0,000000
Athens;24/1/2020 7:01:11;24;1;553;*01:00*;2;0,02;3;north-northeast;1415,639166;0,000000;0,000000
Athens;24/1/2020 7:01:13;24;2;554;*02:00*;2;0,02;3;north-northeast;1415,628165;0,000000;0,000000
Athens;24/1/2020 7:01:15;24;3;555;*03:00*;2;0,04;3;north-northeast;1415,617141;0,000000;0,000000
Athens;24/1/2020 7:01:17;24;4;556;*04:00*;2;0,06;3;north-northeast;1415,606095;0,000000;0,000000
Athens;24/1/2020 7:01:19;24;5;557;*05:00*;2;0,06;3;north-northeast;1415,595028;0,000000;0,000000
Athens;24/1/2020 7:01:21;24;6;558;*06:00*;2;0,02;3;north-northeast;1415,583938;0,000000;0,000000
Athens;24/1/2020 7:00:33;24;7;559;*07:00*;2;0,05;3;north-northeast;1415,572827;18,478188;26,448334
Athens;24/1/2020 7:00:35;24;8;560;*08:00*;2;0,05;3;north-northeast;1415,561693;89,708151;146,505590
Athens;24/1/2020 7:00:37;24;9;561;*09:00*;5;0,03;2;north-northeast;1415,550538;196,303174;303,516682
Athens;24/1/2020 7:00:38;24;10;562;*10:00*;8;0,03;2;north;1415,539361;297,556690;447,458269
Athens;24/1/2020 7:00:40;24;11;563;*11:00*;9;0,03;1;north;1415,528162;361,235315;536,858552
Athens;24/1/2020 7:00:41;24;12;564;*12:00*;10;0,04;1;north-northwest;1415,516941;368,101716;546,401906
Athens;24/1/2020 7:00:43;24;13;565;*13:00*;10;0,03;1;west-southwest;1415,505699;316,009306;473,372097
Athens;24/1/2020 7:00:45;24;14;566;*14:00*;11;0,02;1;southwest;1415,494434;220,799537;338,470990
Athens;24/1/2020 7:00:46;24;15;567;*15:00*;11;0,01;2;southwest;1415,483147;112,212122;180,312405
Athens;24/1/2020 7:00:48;24;16;568;*16:00*;10;0;2;southwest;1415,471839;28,423436;46,966952
Athens;24/1/2020 7:00:49;24;17;569;*17:00*;9;0;2;southwest;1415,460509;0,000000;0,000000
Athens;24/1/2020 7:00:51;24;18;570;*18:00*;9;0;0;west-northwest;1415,449157;0,000000;0,000000
Athens;24/1/2020 7:00:52;24;19;571;*19:00*;7;0;1;northeast;1415,437783;0,000000;0,000000
Athens;24/1/2020 7:00:54;24;20;572;*20:00*;5;0;2;northeast;1415,426387;0,000000;0,000000
Athens;24/1/2020 7:00:56;24;21;573;*21:00*;4;0,01;2;east-northeast;1415,414970;0,000000;0,000000
Athens;24/1/2020 7:00:57;24;22;574;*22:00*;4;0,02;2;east-northeast;1415,403531;0,000000;0,000000
Athens;24/1/2020 7:00:58;24;23;575;*23:00*;5;0,01;2;northeast;1415,392069;0,000000;0,000000
Athens;24/1/2020 7:01:00;24;24;576;*00:00*;6;0,04;2;north-northeast;1415,380586;0,000000;0,000000
Athens;25/1/2020 7:01:02;25;1;577;*01:00*;5;0,09;2;north;1415,369082;0,000000;0,000000
Athens;25/1/2020 7:01:03;25;2;578;*02:00*;6;0,07;2;north;1415,357555;0,000000;0,000000
Athens;25/1/2020 7:01:05;25;3;579;*03:00*;8;0,02;1;north;1415,346007;0,000000;0,000000
Athens;25/1/2020 7:01:07;25;4;580;*04:00*;8;0,01;1;north-northeast;1415,334437;0,000000;0,000000
Athens;25/1/2020 7:01:08;25;5;581;*05:00*;8;0,01;1;north;1415,322845;0,000000;0,000000
Athens;25/1/2020 7:01:10;25;6;582;*06:00*;5;0,01;2;north;1415,311231;0,000000;0,000000
Athens;25/1/2020 7:00:32;25;7;583;*07:00*;8;0,02;1;north-northeast;1415,299596;18,850682;27,178334
Athens;25/1/2020 7:00:34;25;8;584;*08:00*;8;0,03;1;north-northwest;1415,287938;91,058631;148,072903
Athens;25/1/2020 7:00:35;25;9;585;*09:00*;8;0,05;1;north;1415,276259;198,657795;306,065144
Athens;25/1/2020 7:00:36;25;10;586;*10:00*;9;0,06;1;north-northwest;1415,264559;300,756380;450,970860
Athens;25/1/2020 7:00:37;25;11;587;*11:00*;10;0,07;0;west-northwest;1415,252836;365,184328;541,180633
Athens;25/1/2020 7:00:38;25;12;588;*12:00*;11;0,03;1;southwest;1415,241092;372,368662;551,148047
Athens;25/1/2020 7:00:40;25;13;589;*13:00*;12;0,05;1;southwest;1415,229326;320,131185;478,054772
Athens;25/1/2020 7:00:41;25;14;590;*14:00*;12;0,26;1;south;1415,217538;224,325498;342,594625
Athens;25/1/2020 7:00:42;25;15;591;*15:00*;13;0,06;1;south;1415,205729;114,697684;183,441529
Athens;25/1/2020 7:00:44;25;16;592;*16:00*;12;0,91;2;south;1415,193898;47,341464;46,220961
Athens;25/1/2020 7:00:45;25;17;593;*17:00*;11;0,92;1;south-southeast;1415,182045;0,000000;0,000000
Athens;25/1/2020 7:00:46;25;18;594;*18:00*;11;0,91;1;east-southeast;1415,170171;0,000000;0,000000
Athens;25/1/2020 7:00:47;25;19;595;*19:00*;11;0,48;1;east;1415,158274;0,000000;0,000000
Athens;25/1/2020 7:00:49;25;20;596;*20:00*;11;0,59;1;east-northeast;1415,146357;0,000000;0,000000
Athens;25/1/2020 7:00:50;25;21;597;*21:00*;11;0,76;1;north;1415,134417;0,000000;0,000000
Athens;25/1/2020 7:00:51;25;22;598;*22:00*;11;1;1;north;1415,122456;0,000000;0,000000
Athens;25/1/2020 7:00:52;25;23;599;*23:00*;11;0,98;1;north;1415,110473;0,000000;0,000000
Athens;25/1/2020 7:00:54;25;24;600;*00:00*;11;0,94;1;north-northwest;1415,098468;0,000000;0,000000
Athens;26/1/2020 7:00:55;26;1;601;*01:00*;11;0,91;1;north-northwest;1415,086442;0,000000;0,000000
Athens;26/1/2020 7:00:56;26;2;602;*02:00*;10;0,68;1;north;1415,074394;0,000000;0,000000
Athens;26/1/2020 7:00:58;26;3;603;*03:00*;10;1;1;north-northwest;1415,062325;0,000000;0,000000
Athens;26/1/2020 7:00:59;26;4;604;*04:00*;10;0,89;1;north-northeast;1415,050233;0,000000;0,000000
Athens;26/1/2020 7:01:00;26;5;605;*05:00*;10;0,95;1;north;1415,038121;0,000000;0,000000
Athens;26/1/2020 7:01:01;26;6;606;*06:00*;10;0,66;1;northeast;1415,025986;0,000000;0,000000
Athens;26/1/2020 7:00:33;26;7;607;*07:00*;10;0,98;1;north-northeast;1415,013830;13,609825;12,878797
Athens;26/1/2020 7:00:36;26;8;608;*08:00*;10;0,98;1;north;1415,001652;118,248760;135,719543
Athens;26/1/2020 7:00:39;26;9;609;*09:00*;10;0,99;1;northeast;1414,989453;205,620588;256,349110
Athens;26/1/2020 7:00:42;26;10;610;*10:00*;11;1;0;northeast;1414,977232;285,927677;366,192724
Athens;26/1/2020 7:00:45;26;11;611;*11:00*;11;1;0;west-northwest;1414,964990;336,454846;434,746721
Athens;26/1/2020 7:00:47;26;12;612;*12:00*;12;0,99;0;;1414,952726;342,259950;442,575032
Athens;26/1/2020 7:00:49;26;13;613;*13:00*;12;1;0;east-northeast;1414,940440;301,624047;387,460246
Athens;26/1/2020 7:00:52;26;14;614;*14:00*;12;1;0;;1414,928133;226,575957;285,038836
